Time (ms),Voltage (V)
58771.0,-123.15
58784.0,-121.48
58798.0,-120.48
58811.0,-119.93
58824.0,-119.09
58838.0,-117.37
58851.0,-114.37
58864.0,-111.37
58877.0,-110.08
58891.0,-109.55
58904.0,-107.73
58917.0,-104.68
58932.0,-101.72
58945.0,-98.88
58958.0,-95.47
58972.0,-91.98
